GRB		GCN		Telescope
210204A		29438		OT Err. UL(3s)
210204A		29490		3.6m Devasthal Optical
210204A		29490		  ZTF
210204A		29490		3.6m Devasthal Optical
210204A		29490		3.6m Devasthal Optical
210204A		29499		  AS-32
210204A		29499		and ZTSh 2.6m
210204A		29499		OT Err. UL(3s)
210204A		29520		obtained at AZT-33IK
210204A		29520		r'-filter at AZT-22
210204A		29520		OT Err. UL(3s)
210204A		29541		Giant Metrewave Radio
210210A		29444		swift  
210210A		29445		 MASTER-SAAO robotic
210210A		29447		 MASTER-SAAO robotic
210210A		29461		 Samuel Oschin
210210A		29461		  60-inch
210210A		29469		 25cm robotic
210210A		29473		 Large Area
210210A		29473		a pair conversion
210210A		29476		2.2m Calar Alto
210210A		29488		Devasthal Fast Optical
210210A		29502		2.2m Calar Alto
210210A		30200		 Himalayan Chandra
210210A		30200		2-m Himalayan Chandra
210222B		29545		swift  
210222B		29546		0.3m BOOTES-1B robotic
210222B		29549		GRB 210222B: Liverpool
210222B		29549		 robotic Liverpool
210222B		29551		 NEXT-0.6m optical
210222B		29552		  Unit
210222B		29554		(29547), GOTO(29548), Liverpool
210222B		29557		 25cm robotic
210222B		29558		Katzman Automatic Imaging
210222B		29562		Virgin Island Robotic
210222B		29563		  Zeiss-1000
210222B		29563		  Zeiss-1000
210222B		29565		MITSuME 50 cm
210222B		29567		REM 60cm robotic
210222B		29569		Devasthal Fast Optical
210222B		31753		 TAROT robotic
210312B		29651		 D50 robotic
210312B		29655		  
210312B		29716		  T90
210321A		29677		swift  
210321A		29684		2.56-m Nordic Optical
210321A		29685		 10.4m GTC
210321A		29689		  AZT-33IK
210321A		29692		  AZT-8
210321A		29725		 1.5m T150
210321A		29725		  
210411C		29794		swift  
210411C		29803		0.6m BOOTES-4/MET robotic
210411C		29804		 MASTER-OAFA robotic
210411C		29808		ESO New Technology
210411C		29823		swift  
210420B		29846		remote controlled RC
210420B		29847		0.6m BOOTES-4/MET robotic
210420B		29848		use Antarctic Survey
210420B		29851		automatic 0.53m RC
210420B		29852		m Nordic Optical
210420B		29861		Katzman Automatic Imaging
210420B		29863		Tautenburg 1.34m Schmidt
210420B		29864		1.5m Harold Johnson
210420B		29866		  D50
210420B		29883		0.8m RC80 robotic
210420B		29890		Tautenburg 1.34m Schmidt
210420B		29894		  Zeiss-1000
210420B		29895		Using Zeiss 1m
210420B		29901		  AZT-20
210420B		30263		  D50
210504A		29929		swift  
210504A		29932		0.6m BOOTES-4/MET robotic
210504A		29934		use Antarctic Survey
210504A		29936		MITSuME 50 cm
210504A		29937		 Nordic Optical
210504A		29946		210504A: Lowell Discovery
210504A		29946		4.3m Lowell Discovery
210504A		29946		 Lowell Discovery
210517A		30032		swift  
210517A		30033		 MASTER-OAFA robotic
210610A		30160		swift  
210610A		30161		MITSuME 50 cm
210610A		30162		 2.16-m optical
210610A		30163		 0.7m GROWTH-India
210610A		30163		 GROWTH India
210610A		30163		is a 70-cm
210610A		30167		 MASTER-SAAO robotic
210610A		30169		105 cm Murikabushi
210610A		30185		 1.5m OSN
210610A		30191		1.5m Harold Johnson
210610A		30200		 Himalayan Chandra
210610A		30200		2-m Himalayan Chandra
210610A		30203		Katzman Automatic Imaging
210610A		30211		  2.2m
210610A		30212		 ZTSH 2.6m
210610A		30213		 ZTSH 2.6m
210610A		30214		 ZTSH 2.6m
210610A		30229		SAO RAS 1-m
210610A		30232		  2.2m
210610A		30775		  AZT-22
210610A		30775		Observatory and AS-32
210610A		30775		Exp. OT UL(3sigma)
210610B		30170		swift  
210610B		30174		 0.7m GROWTH-India
210610B		30174		 GROWTH India
210610B		30174		is a 70-cm
210610B		30175		 ZTSh 2.6m
210610B		30176		 MASTER-Kislovodsk robotic
210610B		30176		deg. MASTER-SAAO robotic
210610B		30176		deg. MASTER-Tavrida robotic
210610B		30176		deg. MASTER-IAC robotic
210610B		30177		60cm BOOTES-2/TELMA robotic
210610B		30178		 ZTSh 2.6m
210610B		30181		  remote
210610B		30182		 Nordic Optical
210610B		30184		  same
210610B		30187		SAO RAS 1-m
210610B		30190		1.5m Harold Johnson
210610B		30198		 0.3 m
210610B		30201		 Himalayan Chandra
210610B		30201		2-m Himalayan Chandra
210610B		30204		Katzman Automatic Imaging
210610B		30205		0.28-meter f7 SCT
210610B		30211		  2.2m
210610B		30213		 ZTSH 2.6m
210610B		30215		 ZTSH 2.6m
210610B		30216		GRB 210610B: Liverpool
210610B		30216		2m robotic Liverpool
210610B		30220		MITSuME 50 cm
210610B		30221		SARA 0.9m optical
210610B		30221		  JKT)
210610B		30226		Using Zeiss 1m
210610B		30227		Katzman Automatic Imaging
210610B		30230		SAO RAS 1-m
210610B		30231		Err Filter AirMass
210610B		30238		REM 60cm robotic
210610B		30243		  AS-32
210610B		30245		 ZTSH 2.6m
210610B		30316		  T-CAT
210610B		30614		  AZT-20
210610B		30988		Sintesz-Newton 350mm f/5
210619B		30261		swift  
210619B		30263		  D50
210619B		30265		 T18 0.32m
210619B		30268		SARA 0.9m optical
210619B		30268		  JKT)
210619B		30270		a pair conversion
210619B		30271		GRB 210619B: Liverpool
210619B		30272		10.4 m GTC
210619B		30273		Katzman Automatic Imaging
210619B		30274		GRB 210619B: Liverpool
210619B		30274		 2-m Liverpool
210619B		30275		2.2m Calar Alto
210619B		30280		GRB 210619B: Liverpool
210619B		30280		 2.0m Liverpool
210619B		30283		Mikhail Pavlinsky ART-XC
210619B		30283		 angle between
210619B		30283		is an X-ray
210619B		30286		 0.7m GROWTH-India
210619B		30286		 GROWTH India
210619B		30286		is a 70-cm
210619B		30288		REM 60cm robotic
210619B		30289		Italian 3.6m TNG
210619B		30290		 60 inch
210619B		30291		SAO RAS 1-m
210619B		30292		  remote
210619B		30293		 1.5m OSN
210619B		30294		 Nordic Optical
210619B		30299		  AS-32
210619B		30303		SAO RAS 1-m
210619B		30305		0.355-m f/6.2 Schmidt-Cassegrain
210619B		30308		near Russian 6-m
210619B		30309		SAO RAS 1-m
210619B		30320		 RC80 robotic
210619B		30338		2.2m Calar Alto
210619B		30343		Sayan observatory 1.6-m
210619B		30343		Sayan observatory 1.6-m
210619B		30791		  AZT-22
210619B		30791		Observatory and AZT-20
210619B		30791		Exp. OT UL(3sigma)
210702A		30351		swift  
210702A		30353		 MASTER-SAAO robotic
210702A		30364		  remote
210702A		30367		60cm BOOTES-3/YA robotic
210702A		30424		  Australia
210702A		30477		  Australia
210702A		30477		  Australia
210702A		30477		  Australia
210702A		30538		 MeerKAT radio
210702A		30538		  MeerKAT
210722A		30475		swift  
210722A		30476		  NEXT-0.6m
210722A		30478		  AZT-20
210722A		30480		 MASTER-Tavrida robotic
210722A		30481		swift  
210722A		30481		 0.7m GROWTH-India
210722A		30481		 GROWTH India
210722A		30481		is a 70-cm
210722A		30484		1.5m Harold Johnson
210722A		30487		10.4 m GTC
210722A		30488		 Kitab-ISON RC-36
210722A		30492		  D50
210722A		30494		  AZT-20
210722A		30504		  NEXT-0.6m
210722A		30505		  AZT-20
210722A		31754		 TAROT robotic
210731A		30568		swift  
210731A		30574		 2.2m MPG
210731A		30582		Katzman Automatic Imaging
210731A		30584		 2.2m MPG
210822A		30677		swift  
210822A		30679		Katzman Automatic Imaging
210822A		30680		1.5m Harold Johnson
210822A		30681		 MASTER-SAAO robotic
210822A		30684		  NEXT-0.6m
210822A		30687		a pair conversion
210822A		30692		 Nordic Optical
210822A		30701		0.355-m f/6.2 Schmidt-Cassegrain
210822A		30703		 2.2m MPG
210822A		30712		  Zeiss-1000
210822A		30714		  Zeiss-1000
210822A		30723		 2.2m CAHA
210905A		30765		swift  
210905A		30766		 MASTER-SAAO robotic
210905A		30772		REM 60cm robotic
210905A		30781		 2.2m MPG
210905A		30784		  Australia
210905A		30784		  Australia
210905A		30784		  Australia
211023A		30961		a pair conversion
211023A		30970		 MASTER-Kislovodsk robotic
211023A		30978		 Large Area
211023A		30978		a pair conversion
211023A		30982		  JAST/T80
211023A		30990		 1.5m OSN
211023A		31004		  AZT-33IK
211023A		31008		 RC80 robotic
211023A		31018		  AZT-33IK
211023A		31020		  Zeiss-2000
211023A		31020		telescope and Zeiss-600
211023A		31020		OT Err. UL.
211023A		31023		Devasthal Fast Optical
211023A		31041		Devasthal Fast Optical
211023A		31042		wide-field Small Binocular
211023A		31053		BTA SAO RAS
211023A		31066		SAO RAS 1-m
211023A		31098		Terskol observatory, AZT-33IK
211023A		31098		observatory (Mondy), AZT-20
211023A		31098		CrAO observatory, AS-32
211023A		31098		and Zeiss-1000 1-m
211023A		31134		 2.16m optical
211023A		31596		 2x8.4-m LBT
211024B		30980		swift  
211024B		30981		 MASTER-Tavrida robotic
211024B		30984		 NEXT-0.6m optical
211024B		30995		  2.2m
211024B		31028		  D50
211207A		31182		swift  
211207A		31183		 MASTER-Kislovodsk robotic
220101A		31347		swift  
220101A		31350		a pair conversion
220101A		31353		  Xinglong-2.16m
220101A		31356		16" ACF 0.40-m/f8.0
220101A		31357		GRB 220101A: Liverpool
220101A		31359		 Nordic Optical
220101A		31361		 RC80 robotic
220101A		31363		  Copernico
220101A		31363		  Copernico
220101A		31363		Schmidt 67/92 Robotic
220101A		31364		 2.4-meter optical
220101A		31366		  0.5m
220101A		31368		 2.4-meter optical
220101A		31370		Tautenburg 1.34m Schmidt
220101A		31373		Italian 3.6m TNG
220101A		31384		Devasthal Fast Optical
220101A		31387		  remote
220101A		31387		  
220101A		31390		  AZT-33IK
220101A		31394		Devasthal Fast Optical
220101A		31395		Italian 3.6m TNG
220101A		31398		  AZT-33IK
220101A		31401		Tautenburg 1.34m Schmidt
220101A		31420		  Zeiss-1000
220101A		31425		220101A: Additional Liverpool
220101A		31442		Devsthal Fast Optical
220101A		31471		  Zeiss-1000
220101A		31471		  AS-32
220101A		31471		 and K-800
220101A		31471		OT Err UL(3sigma)
220101A		31504		  1.88-m
220107A		31402		swift  
220107A		31403		 MASTER-Tavrida robotic
220107A		31413		MITSuME 50 cm
220107A		31416		  NEXT-0.6m
220107A		31419		  AS-32
220107A		31419		 and K-800
220107A		31419		Exp. OT UL(3sigma)
220107A		31422		SAO RAS 1-m
220107A		31426		SAO RAS 1-m
220107A		31431		SAO RAS 1-m
220117A		31466		swift  
220117A		31467		  NEXT-0.6m
220117A		31470		 MASTER-SAAO robotic
220117A		31488		MITSuME 50 cm
220117A		31520		  AS-32
220117A		31520		OT Err UL(3sigma)
220117A		31522		 2.2m MPG
220219B		31628		  AZT-20
220219B		31639		 1.5m OSN
220219B		31643		  AZT-33IK
220219B		31683		  AZT-33IK
220219B		31736		  AZT-33IK
220219B		31736		Mondy observatory, AS-32
220219B		31736		observatory, and Zeiss-1000
220219B		31739		 2x8.4-m LBT
220521A		32076		swift  
220521A		32078		 Nordic Optical
220521A		32079		 Nordic Optical
220521A		32082		SAO RAS 1-m
220521A		32087		1.5m Harold Johnson
220521A		32088		Sintesz-Newton 350mm f/5
220521A		32096		REM 60cm robotic
220521A		32097		 MMT 6.5-meter
220521A		32099		  Gemini-South
220521A		32101		MITSuME 50 cm
220521A		32103		  ORI-22
220521A		32107		and CAHA 2.2m
220521A		32107		0.6m BOOTES-2/TELMA robotic
220521A		32107		 2.2m CAHA
220521A		32111		  Australia
220521A		32111		  Australia
220521A		32111		  Australia
220527A		32131		a pair conversion
220527A		32138		MITSuME 50 cm
220527A		32141		2.56-m Nordic Optical
220527A		32145		REM 60cm robotic
220527A		32146		use Antarctic Survey
220527A		32158		 3m Shane
220527A		32159		MITSuME 50 cm
220627A		32280		 MASTER-SAAO robotic
220627A		32283		a pair conversion
220627A		32287		swift  
220627A		32289		wide-field MeerLICHT optical
220627A		32301		 Large Area
220627A		32301		a pair conversion
220627A		32304		 2.2m MPG
970228		289		 keck-ii 10-m
970228		464		keck ii 10-m
970508		11187		TLS 1.34m Schmidt
970508		464		keck ii 10-m
970508		5272		 Danish 1.54m
970508		845		 0.8m iac80
971214		702		"the hubble space
971214		886		4.2m william herschel
980326		1911		  Keck-II
980329		1004		james clerk maxwell
980329		2796		 2.3-meter WIRO
980329		778		  space
980329		778		 hubble space
980329		886		4.2m william herschel
980425		10533		  Australia
980425		10547		2.2 m MPI/ESO
980425		1273		baade 6.5m magellan
980425		1612		  Ryle
980425		23142		kindly providing their
980425		24546		Katzman Automatic Imaging
980425		28169		 Nordic Optical
980425		6486		 Large Binocular
980425		7173		 MMT 6.5-m
980613		464		keck ii 10-m
980613		777		  space
980613		777		 hubble space
980613		777		 nordic optical
980703		1091		  6-m
980703		1182		james clark maxwell
980703		702		"the hubble space
980703		886		4.2m william herschel
990123		2153		 ROTSE-IIIa robotic
990123		307		 usno 1.55-m
990123		886		4.2m william herschel
990123		889		westerbork synthesis radio
990510		310		 sutherland 1.0m
990510		313		saao sutherland 1.0m
990510		313		err may (ut)
990510		314		 1.0-meter swope
990510		315		err may (ut)
990510		316		 1.3-m warsaw
990510		318		 1.0-meter swope
990510		319		 1.3-m warsaw
990510		320		 danish 1.54-m
990510		328		 1.3-m warsaw
990510		517		 3.5m wiyn
990510		886		4.2m william herschel
990705		1010		 eso-vlt ut1
990705		376		  australia
990705		377		 eso 2.2m
990705		381		 ctio 1.5m
990705		390		 lvd neutrino
990705		886		4.2m william herschel
990712		387		  1m
990712		391		  100-inch
990712		403		eso 8.2-m antu
991208		452		2.5-m isaac newton
991208		452		  2.2-m
991208		453		 tautenburg schmidt
991208		454		2.5-m nordic optical
991208		456		vatican advanced technology
991208		457		  ryle
991208		458		 mdm 2.4m
991208		459		iram 30 m
991208		460		keck ii 10-m
991208		461		sao ras 6-meter
991208		461		  6-meter
991208		461		sao ras 1-m
991208		464		keck ii 10-m
991208		467		 upso 104-cm
991208		467		faint for our
991208		475		 sao-ras 6-m
991208		480		keck ii 10-m
991208		631		 usnofs 1.0-m
991208		764		keck ii 10-m
991216		2938		  Australia
991216		465		60/90 cm schmidt
991216		466		 1.8m perkins
991216		468		  schmidt
991216		468		 yale 1m
991216		469		 flwo 1.2m
991216		472		 mdm 1.3m
991216		473		 ut r
991216		476		u. hawaii 2.2-m
991216		479		  0.8m
991216		485		 yale 1m
991216		486		 kpno 0.9m
991216		487		 1.8m perkins
991216		488		  hobby-eberly
991216		489		  ryle
991216		491		westerbork synthesis radio
991216		492		 new technology
991216		494		 mdm 2.4m
991216		496		  vlt-antu
991216		497		wmko keck-ii 10-m
991216		498		2.5m nordic optical
991216		499		 1 m
991216		511		national observatory 2.1m
991216		517		 3.5m wiyn
991216		518		 usnofs 1.0-m
991216		518		  1.55-m
991216		886		4.2m william herschel
